"","JAAR","GEMEENTE","PROVINCIE","howmuch","temp","district"
"2076",1917,"Sloten","Noord-Holland",1,1897,"Sneek"
"2077",1917,"Sloten","Noord-Holland",1,1897,"Haarlemmermeer"
"2078",1917,"Smallingerland","Friesland",1,1897,"Tietjerksteradeel"
"2079",1917,"Soest","Utrecht",1,1897,"Amersfoort"
"2080",1917,"Steenwijk","Overijssel",1,1897,"Steenwijk"
"2081",1917,"Stratum","Noord-Brabant",1,1897,"Eindhoven"
"2082",1917,"Ten Boer","Groningen",1,1897,"Hoogezand"
"2083",1917,"Terneuzen","Zeeland",2,1897,NA
"2084",1917,"Tiel","Noord-Brabant",1,1897,"Tiel"
"2085",1917,"Tilburg","Noord-Brabant",6,1897,"Tilburg"
"2086",1917,"Utrecht","Utrecht",9,1897,"Utrecht"
"2087",1917,"Veendam","Groningen",3,1897,"Veendam"
"2088",1917,"Velsen","Noord-Holland",3,1897,"Beverwijk"
"2089",1917,"Venlo","Limburg",1,1897,"Venlo"
"2090",1917,"Vlagtwedde","Groningen",2,1897,"Veendam"
"2091",1917,"Vlissingen","Zeeland",1,1897,"Middelburg"
"2092",1917,"Warffum","Groningen",1,1897,"Appingedam"
"2093",1917,"Watergraaf","Noord-Holland",1,1897,NA
"2094",1917,"Wedde","Groningen",1,1897,"Winschoten"
"2095",1917,"Westerbork","Drenthe",1,1897,"Emmen"
"2096",1917,"Weststellingwerf","Friesland",1,1897,"Weststellingwerf"
"2097",1917,"Wildervank","Groningen",5,1897,"Assen"
"2098",1917,"Winkel","Noord-Holland",1,1897,"Enkhuizen"
"2099",1917,"Winschoten","Groningen",1,1897,"Winschoten"
"2100",1917,"Woensel","Noord-Brabant",1,1897,"Eindhoven"
"2101",1917,"Zaandam","Noord-Holland",6,1897,"Zaandam"
"2102",1917,"Zeist","Utrecht",1,1897,"Amersfoort"
"2103",1917,"Zevenaar","Gelderland",1,1897,"Rheden"
"2104",1917,"Zijpe","Noord-Holland",2,1897,NA
"2105",1917,"Zoeterwoude","Zuid-Holland",1,1897,"Katwijk"
"2106",1917,"Zuidbroek","Groningen",1,1897,"Winschoten"
"2107",1917,"Zuilen","Utrecht",1,1897,"Breukelen"
"2108",1917,"Zwolle","Overijssel",5,1897,"Zwolle"
"2109",1918,"Alkmaar","Noord-Holland",5,1897,"Alkmaar"
"2110",1918,"Almelo","Overijssel",4,1897,"Almelo"
"2111",1918,"Amersfoort","Utrecht",6,1897,"Amersfoort"
"2112",1918,"Amsterdam","Noord-Holland",56,1897,"Amsterdam"
"2113",1918,"Andijk","Noord-Holland",1,1897,"Enkhuizen"
"2114",1918,"Angerlo","Gelderland",1,1897,"Rheden"
"2115",1918,"Apeldoorn","Gelderland",2,1897,"Apeldoorn"
"2116",1918,"Arnhem","Gelderland",3,1897,"Arnhem"
"2117",1918,"Assen","Drenthe",2,1897,"Assen"
"2118",1918,"Baarn","Utrecht",1,1897,"Amersfoort"
"2119",1918,"Bellingwedde","Groningen",1,1897,NA
"2120",1918,"Bellingwolde","Groningen",2,1897,"Winschoten"
"2121",1918,"Beverwijk","Noord-Holland",2,1897,"Beverwijk"
"2122",1918,"Bilt, De","Utrecht",1,1897,NA
"2123",1918,"Bloemendaal","Noord-Holland",1,1897,"Beverwijk"
"2124",1918,"Borger","Drenthe",3,1897,"Emmen"
"2125",1918,"Borger-Odoorn","Drenthe",1,1897,NA
"2126",1918,"Born","Limburg",1,1897,"Sittard"
"2127",1918,"Breukelen","Utrecht",1,1897,NA
"2128",1918,"Brunssum","Limburg",1,1897,"Sittard"
"2129",1918,"Bussum","Noord-Holland",2,1897,"Hilversum"
"2130",1918,"Castricum","Noord-Holland",1,1897,"Beverwijk"
"2131",1918,"Coevorden","Drenthe",4,1897,"Emmen"
"2132",1918,"Dalen","Drenthe",2,1897,"Emmen"
"2133",1918,"Delft","Zuid-Holland",7,1897,"Delft"
"2134",1918,"Delfzijl","Groningen",1,1897,"Appingedam"
"2135",1918,"Den Bosch","Noord-Brabant",3,1897,"Den Bosch"
"2136",1918,"Den Haag","Zuid-Holland",30,1897,"Den Haag"
"2137",1918,"Deventer","Overijssel",4,1897,"Deventer"
"2138",1918,"Dodewaard","Gelderland",1,1897,"Tiel"
"2139",1918,"Doorwerth","Gelderland",1,1897,"Elst"
"2140",1918,"Dordrecht","Zuid-Holland",8,1897,"Dordrecht"
"2141",1918,"Dreischor","Zeeland",1,1897,"Zierikzee"
"2142",1918,"Drunen","Noord-Brabant",1,1897,"Waalwijk"
"2143",1918,"Ede","Gelderland",2,1897,"Ede"
"2144",1918,"Emmen","Drenthe",19,1897,"Emmen"
"2145",1918,"Enschede","Overijssel",4,1897,"Enschede"
"2146",1918,"Etten en Leur","Noord-Brabant",2,1897,"Breda"
"2147",1918,"Gorinchem","Zuid-Holland",1,1897,"Gorinchem"
"2148",1918,"Gouda","Zuid-Holland",4,1897,"Gouda"
"2149",1918,"Gramsbergen","Overijssel",1,1897,"Ommen"
"2150",1918,"Groningen","Groningen",20,1897,"Groningen"
"2151",1918,"Haarlem","Noord-Holland",4,1897,"Haarlem"
"2152",1918,"Haarlemmermeer","Noord-Holland",1,1897,"Haarlemmermeer"
"2153",1918,"Hardenberg","Overijssel",1,1897,NA
"2154",1918,"Harderwijk","Overijssel",1,1897,"Apeldoorn"
"2155",1918,"Haren","Groningen",1,1897,"Hoogezand"
"2156",1918,"Harlingen","Friesland",1,1897,"Harlingen"
"2157",1918,"Heemstede","Noord-Holland",1,1897,"Haarlemmermeer"
"2158",1918,"Heerlen","Limburg",1,1897,"Gulpen"
"2159",1918,"Hengelo","Overijssel",3,1897,"Enschede"
"2160",1918,"Hengelo","Overijssel",3,1897,"Zutphen"
"2161",1918,"Herwen Aerdt","Gelderland",1,1897,NA
"2162",1918,"Herwijnen","Gelderland",1,1897,"Gorinchem"
"2163",1918,"Hillegom","Zuid-Holland",2,1897,"Haarlemmermeer"
"2164",1918,"Hilligersberg","Zuid-Holland",1,1897,NA
"2165",1918,"Hilvarenbeek","Noord-Brabant",1,1897,"Tilburg"
"2166",1918,"Hilversum","Noord-Holland",9,1897,"Hilversum"
"2167",1918,"Hoogeveen","Drenthe",5,1897,"Meppel"
"2168",1918,"Hoogezand-","Groningen",2,1897,NA
"2169",1918,"Hoogezand-Sappemeer","Groningen",1,1897,NA
"2170",1918,"Houten","Utrecht",1,1897,"Wijk bij Duurstede"
"2171",1918,"Ijsselstein","Utrecht",2,1897,NA
"2172",1918,"Kampen","Overijssel",1,1897,"Kampen"
"2173",1918,"Kerkwijk","Gelderland",1,1897,"Druten"
"2174",1918,"Klundert","Noord-Brabant",1,1897,"Zevenbergen"
"2175",1918,"Kruiningen","Zeeland",1,1897,"Hontenisse"
"2176",1918,"Leiden","Zuid-Holland",8,1897,"Leiden"
"2177",1918,"Leidschendam","Zuid-Holland",2,1897,NA
"2178",1918,"Lienden","Gelderland",1,1897,"Tiel"
"2179",1918,"Lisse","Zuid-Holland",1,1897,"Haarlemmermeer"
"2180",1918,"Maastricht","Limburg",2,1897,"Maastricht"
"2181",1918,"Monster","Zuid-Holland",1,1897,"Loosduinen"
"2182",1918,"Muiden","Noord-Holland",1,1897,"Hilversum"
"2183",1918,"Naarden","Noord-Holland",1,1897,"Hilversum"
"2184",1918,"Noordbroek","Groningen",1,1897,"Winschoten"
"2185",1918,"Noordwijk","Zuid-Holland",1,1897,"Katwijk"
"2186",1918,"Noordwijkerhout","Zuid-Holland",2,1897,"Katwijk"
"2187",1918,"Odoorn","Drenthe",5,1897,"Emmen"
"2188",1918,"Oldenzaal","Overijssel",2,1897,"Enschede"
"2189",1918,"Onstwedde","Groningen",5,1897,"Veendam"
"2190",1918,"Opsterland","Friesland",1,1897,"Schoterland"
"2191",1918,"Ouder-Amstel","Noord-Holland",1,1897,"Hilversum"
"2192",1918,"Overschie","Zuid-Holland",1,1897,"Schiedam"
"2193",1918,"Pekela","Groningen",2,1897,NA
"2194",1918,"Renkum","Gelderland",2,1897,"Elst"
"2195",1918,"Rheden","Gelderland",2,1897,"Rheden"
"2196",1918,"Rotterdam","Zuid-Holland",46,1897,"Rotterdam"
"2197",1918,"Sappemeer","Groningen",3,1897,"Veendam"
"2198",1918,"Scheemda","Groningen",3,1897,"Winschoten"
"2199",1918,"Schiedam","Zuid-Holland",1,1897,"Schiedam"
"2200",1918,"Schoonhoven","Zuid-Holland",1,1897,"Bodegraven"
"2201",1918,"Sittard","Limburg",2,1897,"Sittard"
"2202",1918,"Sleen","Drenthe",1,1897,"Emmen"
"2203",1918,"Slochteren","Groningen",2,1897,"Hoogezand"
"2204",1918,"Sneek","Friesland",1,1897,"Sneek"
"2205",1918,"Spaarndam","Noord-Holland",4,1897,"Beverwijk"
"2206",1918,"Stellendam","Zuid-Holland",1,1897,"Zierikzee"
"2207",1918,"Tegelen","Limburg",1,1897,"Venlo"
"2208",1918,"Termunten","Groningen",3,1897,"Winschoten"
"2209",1918,"Tholen","Zeeland",1,1897,"Goes"
"2210",1918,"Tiel","Noord-Brabant",2,1897,"Tiel"
"2211",1918,"Tilburg","Noord-Brabant",1,1897,"Tilburg"
"2212",1918,"Tubbergen","Overijssel",1,1897,"Almelo"
"2213",1918,"Utrecht","Utrecht",7,1897,"Utrecht"
"2214",1918,"Veendam","Groningen",1,1897,"Veendam"
"2215",1918,"Velsen","Noord-Holland",7,1897,"Beverwijk"
"2216",1918,"Vlaardingen","Zuid-Holland",3,1897,"Schiedam"
"2217",1918,"Vlagtwedde","Groningen",3,1897,"Veendam"
"2218",1918,"Vlissingen","Zeeland",1,1897,"Middelburg"
"2219",1918,"Voorburg","Zuid-Holland",4,1897,"Loosduinen"
"2220",1918,"Voorhout","Zuid-Holland",1,1897,"Katwijk"
"2221",1918,"Vreeswijk","Utrecht",1,1897,"Wijk bij Duurstede"
"2222",1918,"Vuren","Gelderland",3,1897,"Gorinchem"
"2223",1918,"Wassenaar","Zuid-Holland",1,1897,"Katwijk"
"2224",1918,"Watergraaf","Noord-Holland",2,1897,NA
"2225",1918,"Wedde","Groningen",1,1897,"Winschoten"
"2226",1918,"Weesp","Noord-Holland",1,1897,"Hilversum"
"2227",1918,"Weesperkarspel","Noord-Holland",1,1897,"Hilversum"
"2228",1918,"Westdonger","Friesland",1,1897,NA
"2229",1918,"Westdongeradeel","Friesland",1,1897,"Dokkum"
"2230",1918,"Westerbork","Drenthe",1,1897,"Emmen"
"2231",1918,"Weststellingwerf","Friesland",2,1897,"Weststellingwerf"
"2232",1918,"Wildervank","Groningen",5,1897,"Assen"
"2233",1918,"Winschoten","Groningen",2,1897,"Winschoten"
"2234",1918,"Wormerveer","Noord-Holland",3,1897,"Zaandam"
"2235",1918,"Zaandam","Noord-Holland",10,1897,"Zaandam"
"2236",1918,"Zuidbroek","Groningen",1,1897,"Winschoten"
"2237",1918,"Zutphen","Gelderland",1,1897,"Zutphen"
"2238",1918,"Zwijndrecht","Zuid-Holland",1,1897,"Dordrecht"
"2239",1918,"Zwolle","Overijssel",1,1897,"Zwolle"
