"","JAAR","GEMEENTE","PlaatsID","PROVINCIE","howmuch"
"4411",1932,"Diepenheim",691,"Overijssel",1
"4412",1932,"Diepenveen",185,"Overijssel",2
"4413",1932,"diverse",963,"Overijssel",1
"4414",1932,"Dordrecht",200,"Zuid-Holland",5
"4415",1932,"Eindhoven",228,"Noord-Brabant",2
"4416",1932,"Emmen",59,"Drenthe",1
"4417",1932,"Enschede",239,"Overijssel",3
"4418",1932,"Enschede",471,"Overijssel",2
"4419",1932,"Goor",286,"Overijssel",1
"4420",1932,"Gorinchem",287,"Zuid-Holland",3
"4421",1932,"Gouda",290,"Zuid-Holland",3
"4422",1932,"Groningen",299,"Groningen",6
"4423",1932,"Haarlem",304,"Noord-Holland",6
"4424",1932,"Haarlemmermeer",305,"Noord-Holland",1
"4425",1932,"Hardenberg",311,"Overijssel",1
"4426",1932,"Heerenveen",328,"Friesland",1
"4427",1932,"Heerlen",331,"Limburg",1
"4428",1932,"Hengelo",345,"Overijssel",1
"4429",1932,"Hilligersberg",355,"Zuid-Holland",2
"4430",1932,"Hilversum",358,"Noord-Holland",1
"4431",1932,"Hoogeveen",538,"Drenthe",1
"4432",1932,"Hoorn",377,"Noord-Holland",1
"4433",1932,"Huizen",382,"Noord-Holland",1
"4434",1932,"Katwijk",409,"Zuid-Holland",1
"4435",1932,"Kerkrade",412,"Limburg",1
"4436",1932,"Laren",894,"Gelderland",1
"4437",1932,"Leeuwarden",449,"Friesland",2
"4438",1932,"Leiden",450,"Zuid-Holland",2
"4439",1932,"Meppel",499,"Drenthe",1
"4440",1932,"Moordrecht",515,"Zuid-Holland",1
"4441",1932,"Nieuwe Nieland",528,"Noord-Holland",1
"4442",1932,"Nieuwerker",537,"Zeeland",1
"4443",1932,"Noorddijk",553,"Groningen",1
"4444",1932,"Noordwijk",554,"Zuid-Holland",1
"4445",1932,"nvt",101,"Noord-Brabant",1
"4446",1932,"nvt",950,"Drenthe",2
"4447",1932,"nvt",951,"Friesland",4
"4448",1932,"nvt",952,"Gelderland",1
"4449",1932,"nvt",954,"Limburg",2
"4450",1932,"nvt",956,"Overijssel",2
"4451",1932,"nvt",958,"Zeeland",1
"4452",1932,"nvt",959,"Zuid-Holland",3
"4453",1932,"nvt",1216,"buitenland / abroad",1
"4454",1932,"Onstwedde",519,"Groningen",1
"4455",1932,"Onstwedde",583,"Groningen",1
"4456",1932,"Oosterhout",588,"Noord-Brabant",1
"4457",1932,"Ooststelli",593,"Friesland",1
"4458",1932,"Oss",603,"Noord-Brabant",2
"4459",1932,"Oudewater",611,"Zuid-Holland",1
"4460",1932,"Peize",624,"Drenthe",2
"4461",1932,"Pekela",625,"Groningen",1
"4462",1932,"Roosteren",665,"Limburg",1
"4463",1932,"Rotterdam",669,"Zuid-Holland",21
"4464",1932,"Scheemda",334,"Groningen",1
"4465",1932,"Schiedam",688,"Zuid-Holland",1
"4466",1932,"Sliedrecht",707,"Zuid-Holland",1
"4467",1932,"Slochteren",315,"Groningen",1
"4468",1932,"Slochteren",1165,"Groningen",1
"4469",1932,"Sneek",716,"Friesland",1
"4470",1932,"Spaarndam",724,"Noord-Holland",1
"4471",1932,"Staphorst",730,"Overijssel",1
"4472",1932,"Steenwijk",735,"Overijssel",1
"4473",1932,"Tilburg",770,"Noord-Brabant",1
"4474",1932,"Utrecht",790,"Utrecht",2
"4475",1932,"Veendam",800,"Groningen",2
"4476",1932,"Velsen",808,"Noord-Holland",1
"4477",1932,"Vlaardingen",815,"Zuid-Holland",1
"4478",1932,"Vlagtwedde",400,"Groningen",1
"4479",1932,"Vlagtwedde",816,"Groningen",1
"4480",1932,"Voorst",777,"Gelderland",1
"4481",1932,"Vreeland",829,"Utrecht",1
"4482",1932,"Vreeswijk",830,"Utrecht",2
"4483",1932,"Vriezenveen",860,"Overijssel",4
"4484",1932,"Wageningen",843,"Gelderland",3
"4485",1932,"Wierden",240,"Overijssel",2
"4486",1932,"Wierden",875,"Overijssel",3
"4487",1932,"Wieringen",876,"Noord-Holland",2
"4488",1932,"Wildervank",1172,"Groningen",1
"4489",1932,"Workum",905,"Friesland",1
"4490",1932,"Wormer",906,"Noord-Holland",1
"4491",1932,"Wormerveer",907,"Noord-Holland",2
"4492",1932,"Zaandam",911,"Noord-Holland",1
"4493",1932,"Zutphen",939,"Gelderland",1
"4494",1932,"Zwartsluis",944,"Overijssel",1
"4495",1932,"Zweeloo",874,"Drenthe",1
"4496",1932,"Zweeloo",1201,"Drenthe",1
"4497",1932,"Zwolle",946,"Overijssel",1
"4498",1933,"Aalsmeer",1,"Noord-Holland",1
"4499",1933,"Alkmaar",14,"Noord-Holland",1
"4500",1933,"Almelo",15,"Overijssel",5
"4501",1933,"Amsterdam",27,"Noord-Holland",67
"4502",1933,"Amsterdam",389,"Noord-Holland",1
"4503",1933,"Apeldoorn",35,"Gelderland",5
"4504",1933,"Arnhem",42,"Gelderland",7
"4505",1933,"Baarn",718,"Utrecht",1
"4506",1933,"Bemmel",79,"Gelderland",1
"4507",1933,"Beverwijk",98,"Noord-Holland",1
"4508",1933,"Bilt, De",104,"Utrecht",1
"4509",1933,"Bolsward",116,"Friesland",1
"4510",1933,"Borculo",119,"Gelderland",1
"4511",1933,"Borne",124,"Overijssel",1
"4512",1933,"Breda",131,"Noord-Brabant",2
"4513",1933,"Bussum",150,"Noord-Holland",1
"4514",1933,"Capelle a/d Ijssel",153,"Zuid-Holland",1
"4515",1933,"Castricum",155,"Noord-Holland",5
"4516",1933,"Culemborg",162,"Gelderland",5
"4517",1933,"Dalen",164,"Drenthe",1
"4518",1933,"Delden",171,"Overijssel",1
"4519",1933,"Delft",173,"Zuid-Holland",3
"4520",1933,"Delfzijl",174,"Groningen",1
"4521",1933,"Den Bosch",175,"Noord-Brabant",1
"4522",1933,"Den Haag",177,"Zuid-Holland",10
"4523",1933,"Doetinchem",192,"Gelderland",1
"4524",1933,"Dordrecht",200,"Zuid-Holland",1
"4525",1933,"Ede",81,"Gelderland",2
"4526",1933,"Eersel",333,"Noord-Brabant",1
"4527",1933,"Emmen",233,"Drenthe",2
"4528",1933,"Enschede",239,"Overijssel",5
"4529",1933,"Geertruidenberg",264,"Noord-Brabant",1
"4530",1933,"Gorinchem",287,"Zuid-Holland",2
"4531",1933,"Groningen",299,"Groningen",4
"4532",1933,"Haarlem",304,"Noord-Holland",6
"4533",1933,"Haarlemmermeer",305,"Noord-Holland",2
"4534",1933,"Haarlemmermeer",371,"Noord-Holland",4
"4535",1933,"Haarlemmermeer",692,"Noord-Holland",1
"4536",1933,"Ham, Den",836,"Overijssel",1
"4537",1933,"Hardenberg",86,"Overijssel",1
"4538",1933,"Hardenberg",311,"Overijssel",2
"4539",1933,"Haren",314,"Groningen",1
"4540",1933,"Hilversum",358,"Noord-Holland",2
"4541",1933,"Hoogkerk",376,"Groningen",2
"4542",1933,"Horst",378,"Limburg",1
"4543",1933,"Huizen",382,"Noord-Holland",1
"4544",1933,"Kampen",406,"Overijssel",1
"4545",1933,"Kesteren",413,"Gelderland",1
"4546",1933,"Krommenie",436,"Noord-Holland",1
"4547",1933,"Leeuwarden",449,"Friesland",2
"4548",1933,"Leiden",450,"Zuid-Holland",2
"4549",1933,"Leidschendam",452,"Zuid-Holland",1
"4550",1933,"Lienden",461,"Gelderland",2
"4551",1933,"Lier, De",462,"Zuid-Holland",1
"4552",1933,"Lochem",469,"Gelderland",1
"4553",1933,"Loon op Zand",405,"Noord-Brabant",1
"4554",1933,"Maastricht",485,"Limburg",2
"4555",1933,"Muiden",516,"Noord-Holland",1
"4556",1933,"Neede",523,"Gelderland",2
"4557",1933,"Nieuwer Amstel",26,"Noord-Holland",2
"4558",1933,"Nijmegen",550,"Gelderland",1
"4559",1933,"nvt",950,"Drenthe",2
"4560",1933,"nvt",956,"Overijssel",2
"4561",1933,"nvt",958,"Zeeland",1
"4562",1933,"nvt",959,"Zuid-Holland",4
"4563",1933,"nvt",1212,"Zeeland",1
"4564",1933,"onbekend",205,"Groningen",1
"4565",1933,"Oostburg",584,"Zeeland",1
"4566",1933,"Oostvoorne",594,"Zuid-Holland",2
"4567",1933,"Roosteren",665,"Limburg",1
"4568",1933,"Rosmalen",666,"Noord-Brabant",1
"4569",1933,"Rotterdam",669,"Zuid-Holland",22
"4570",1933,"Schiedam",688,"Zuid-Holland",1
"4571",1933,"Sevenum",1213,"Limburg",1
"4572",1933,"Slochteren",709,"Groningen",1
"4573",1933,"Sneek",716,"Friesland",1
"4574",1933,"Soest",717,"Utrecht",1
"4575",1933,"Strijen",747,"Zuid-Holland",1
"4576",1933,"Susteren",749,"Limburg",1
"4577",1933,"Ten Boer",752,"Groningen",1
"4578",1933,"Utingeradeel",11,"Friesland",1
"4579",1933,"Utrecht",790,"Utrecht",5
"4580",1933,"Veenendaal",801,"Utrecht",1
"4581",1933,"Velsen",388,"Noord-Holland",2
"4582",1933,"Vlagtwedde",816,"Groningen",1
"4583",1933,"Voorst",827,"Gelderland",1
"4584",1933,"Voorst",889,"Gelderland",1
"4585",1933,"Vreeland",829,"Utrecht",1
"4586",1933,"Vught",837,"Noord-Brabant",2
"4587",1933,"Wageningen",843,"Gelderland",1
"4588",1933,"Weststellingwerf",902,"Friesland",1
"4589",1933,"Wieringen",876,"Noord-Holland",2
"4590",1933,"Wieringermeer",877,"Noord-Holland",1
"4591",1933,"Winschoten",891,"Groningen",1
"4592",1933,"Winterswijk",893,"Overijssel",1
"4593",1933,"Winterswijk",904,"Gelderland",1
"4594",1933,"Wisch",703,"Gelderland",1
"4595",1933,"Wormerveer",907,"Noord-Holland",2
"4596",1933,"Zaandam",341,"Noord-Holland",1
"4597",1933,"Zaandam",911,"Noord-Holland",5
"4598",1933,"Zeist",918,"Utrecht",2
"4599",1933,"Zuidland",931,"Zuid-Holland",1
"4600",1933,"Zwolle",946,"Overijssel",2
"4601",1933,NA,NA,NA,3
"4602",1934,"",1098,"nederland",1
"4603",1934,"Almelo",15,"Overijssel",6
"4604",1934,"Amersfoort",23,"Utrecht",1
"4605",1934,"Amsterdam",27,"Noord-Holland",58
"4606",1934,"Apeldoorn",35,"Gelderland",1
"4607",1934,"Arnhem",42,"Gelderland",4
"4608",1934,"Assen",44,"Drenthe",1
"4609",1934,"Baarn",718,"Utrecht",1
"4610",1934,"Bellingwolde",652,"Groningen",1
"4611",1934,"Bildt, Het",102,"Friesland",1
"4612",1934,"Blaricum",107,"Noord-Holland",1
"4613",1934,"Bloemendaal",617,"Noord-Holland",1
"4614",1934,"Breda",131,"Noord-Brabant",1
"4615",1934,"Brummen",140,"Gelderland",1
"4616",1934,"Bussum",150,"Noord-Holland",1
"4617",1934,"Culemborg",162,"Gelderland",1
"4618",1934,"Delft",173,"Zuid-Holland",1
"4619",1934,"Den Haag",177,"Zuid-Holland",9
"4620",1934,"Doesburg",191,"Gelderland",1
"4621",1934,"Dordrecht",200,"Zuid-Holland",3
"4622",1934,"Egmond aan Zee",225,"Noord-Holland",1
"4623",1934,"Eindhoven",228,"Noord-Brabant",3
"4624",1934,"Enschede",239,"Overijssel",2
"4625",1934,"Finsterwolde",251,"Groningen",1
"4626",1934,"Franeker",253,"Friesland",1
"4627",1934,"Goor",286,"Overijssel",1
"4628",1934,"Gouda",290,"Zuid-Holland",1
"4629",1934,"Gravendeel",294,"Zuid-Holland",1
"4630",1934,"Groningen",299,"Groningen",9
"4631",1934,"Haarlem",304,"Noord-Holland",5
"4632",1934,"Hardenberg",702,"Overijssel",1
"4633",1934,"Heel",619,"Limburg",1
"4634",1934,"Heemstede",324,"Noord-Holland",1
"4635",1934,"Heerlen",331,"Limburg",1
"4636",1934,"Heeze",332,"Noord-Brabant",1
"4637",1934,"Hengelo",345,"Overijssel",1
"4638",1934,"Heteren",206,"Gelderland",1
"4639",1934,"Hilligersberg",355,"Zuid-Holland",1
"4640",1934,"Hilversum",358,"Noord-Holland",2
"4641",1934,"Hoogezand-",375,"Groningen",1
"4642",1934,"Hoorn",377,"Noord-Holland",2
"4643",1934,"Koog ad Zaan",425,"Noord-Holland",1
"4644",1934,"Krommenie",436,"Noord-Holland",2
"4645",1934,"Leeuwarden",449,"Friesland",1
"4646",1934,"Lienden",461,"Gelderland",2
"4647",1934,"Lier, De",462,"Zuid-Holland",1
"4648",1934,"Maartensdijk",481,"Utrecht",1
"4649",1934,"Maastricht",485,"Limburg",2
"4650",1934,"Medemblik",492,"Noord-Holland",1
"4651",1934,"Meerlo",767,"Limburg",1
"4652",1934,"Moergestel",510,"Noord-Brabant",1
"4653",1934,"Muntendam",518,"Groningen",1
"4654",1934,"Neede",523,"Gelderland",1
"4655",1934,"Nieuwer Amstel",536,"Noord-Holland",1
"4656",1934,"Nijmegen",550,"Gelderland",2
"4657",1934,"nvt",948,"Noord-Brabant",1
"4658",1934,"nvt",953,"nederland",1
"4659",1934,"nvt",956,"Overijssel",1
"4660",1934,"nvt",959,"Zuid-Holland",1
"4661",1934,"Odoorn",567,"Drenthe",1
"4662",1934,"Oldenzaal",577,"Overijssel",1
"4663",1934,"Pekela",627,"Groningen",1
"4664",1934,"Roosteren",665,"Limburg",3
"4665",1934,"Rotterdam",669,"Zuid-Holland",27
"4666",1934,"Schayk",683,"Noord-Brabant",1
"4667",1934,"Simpelveld",1078,"Limburg",1
"4668",1934,"Tiel",766,"Noord-Brabant",1
"4669",1934,"Tilburg",770,"Noord-Brabant",4
"4670",1934,"Utrecht",790,"Utrecht",3
"4671",1934,"Vaals",791,"Limburg",2
"4672",1934,"Veendam",800,"Groningen",1
"4673",1934,"Velsen",808,"Noord-Holland",1
"4674",1934,"Vinkeveen",814,"Utrecht",1
"4675",1934,"Vlagtwedde",816,"Groningen",1
"4676",1934,"Vught",837,"Noord-Brabant",1
"4677",1934,"Waalwijk",840,"Noord-Brabant",1
"4678",1934,"Waddinxveen",841,"Zuid-Holland",1
"4679",1934,"Wageningen",843,"Gelderland",2
"4680",1934,"Wassenaar",851,"Zuid-Holland",1
"4681",1934,"Werkendam",862,"Noord-Brabant",1
"4682",1934,"Winschoten",891,"Groningen",2
"4683",1934,"Wisch",703,"Gelderland",1
"4684",1934,"Zaandam",911,"Noord-Holland",2
"4685",1934,"Zeist",918,"Utrecht",1
"4686",1934,"Zutphen",939,"Gelderland",1
"4687",1934,"Zwolle",946,"Overijssel",2
"4688",1934,NA,NA,NA,9
"4689",1935,"Almelo",15,"Overijssel",3
"4690",1935,"Amersfoort",23,"Utrecht",2
"4691",1935,"Amsterdam",27,"Noord-Holland",41
"4692",1935,"Amsterdam",775,"Noord-Holland",2
"4693",1935,"Arnhem",42,"Gelderland",2
"4694",1935,"Bedum",62,"Groningen",1
"4695",1935,"Belfeld",77,"Limburg",1
"4696",1935,"Bilt, De",103,"Utrecht",2
"4697",1935,"Borger",144,"Drenthe",1
"4698",1935,"Breda",131,"Noord-Brabant",1
"4699",1935,"Budel",142,"Noord-Brabant",1
"4700",1935,"Den Haag",177,"Zuid-Holland",17
"4701",1935,"Diemen",183,"Noord-Holland",1
"4702",1935,"Doetinchem",192,"Gelderland",1
"4703",1935,"Ede",81,"Gelderland",1
"4704",1935,"Ede",215,"Gelderland",2
"4705",1935,"Enschede",239,"Overijssel",8
"4706",1935,"Etten en Leur",245,"Noord-Brabant",1
"4707",1935,"Gorinchem",287,"Zuid-Holland",1
"4708",1935,"Gouda",290,"Zuid-Holland",2
"4709",1935,"Groningen",299,"Groningen",3
"4710",1935,"Haarlem",304,"Noord-Holland",6
"4711",1935,"Heerenveen",771,"Friesland",1
"4712",1935,"Hengelo",345,"Overijssel",1
"4713",1935,"Hilversum",358,"Noord-Holland",3
"4714",1935,"Hulst",384,"Zeeland",1
"4715",1935,"Jutphaas",404,"Utrecht",1
"4716",1935,"Katwijk",409,"Zuid-Holland",1
"4717",1935,"Kockengen",421,"Utrecht",1
"4718",1935,"Krommenie",436,"Noord-Holland",1
"4719",1935,"Leiden",450,"Zuid-Holland",5
"4720",1935,"Maastricht",485,"Limburg",4
"4721",1935,"Moergestel",510,"Noord-Brabant",1
"4722",1935,"Noorddijk",553,"Groningen",1
"4723",1935,"Noordwijk",554,"Zuid-Holland",1
"4724",1935,"nvt",950,"Drenthe",1
"4725",1935,"nvt",951,"Friesland",1
"4726",1935,"nvt",953,"nederland",1
"4727",1935,"nvt",956,"Overijssel",1
"4728",1935,"nvt",959,"Zuid-Holland",2
"4729",1935,"Oldenzaal",577,"Overijssel",2
"4730",1935,"Ooststellingwerf",37,"Friesland",2
"4731",1935,"Oss",603,"Noord-Brabant",1
"4732",1935,"Philipsland",33,"Zeeland",1
"4733",1935,"Purmerend",634,"Noord-Holland",2
"4734",1935,"Rotterdam",669,"Zuid-Holland",10
"4735",1935,"Staphorst",730,"Overijssel",1
"4736",1935,"Steenwijk",735,"Overijssel",1
"4737",1935,"Stein",738,"Limburg",1
"4738",1935,"Tegelen",751,"Limburg",1
"4739",1935,"Tiel",766,"Noord-Brabant",1
"4740",1935,"Tilburg",770,"Noord-Brabant",4
"4741",1935,"Utrecht",790,"Utrecht",5
"4742",1935,"Velsen",677,"Noord-Holland",1
"4743",1935,"Vlaardingen",815,"Zuid-Holland",1
"4744",1935,"Vries",831,"Drenthe",2
"4745",1935,"Vriezenveen",833,"Overijssel",1
"4746",1935,"Wassenaar",851,"Zuid-Holland",1
"4747",1935,"Wildervank",728,"Groningen",1
"4748",1935,"Wildervank",886,"Groningen",1
"4749",1935,"Wilnis",888,"Utrecht",1
"4750",1935,"Winsum",892,"Groningen",1
"4751",1935,"Zaandam",911,"Noord-Holland",1
"4752",1935,"Zuidwolde",859,"Drenthe",1
"4753",1935,"Zuilen",935,"Utrecht",1
"4754",1935,"Zutphen",939,"Gelderland",1
"4755",1935,"Zwolle",946,"Overijssel",1
"4756",1935,NA,NA,NA,5
"4757",1936,"",1153,"Noord-Brabant",1
"4758",1936,"Almelo",15,"Overijssel",3
"4759",1936,"Amersfoort",23,"Utrecht",3
"4760",1936,"Amsterdam",27,"Noord-Holland",20
"4761",1936,"Apeldoorn",35,"Gelderland",2
"4762",1936,"Arnhem",42,"Gelderland",1
"4763",1936,"Bergen op Zoom",85,"Noord-Brabant",1
"4764",1936,"Best",95,"Noord-Brabant",1
"4765",1936,"Bilt, De",103,"Utrecht",1
"4766",1936,"Blerick",108,"Limburg",1
"4767",1936,"Borne",124,"Overijssel",2
"4768",1936,"Breda",281,"Noord-Brabant",1
"4769",1936,"Castricum",155,"Noord-Holland",1
"4770",1936,"Clinge",157,"Zeeland",1
"4771",1936,"Delden",171,"Overijssel",1
"4772",1936,"Den Haag",177,"Zuid-Holland",10
"4773",1936,"Dinteloord",188,"Noord-Brabant",1
"4774",1936,"Dongen",195,"Noord-Brabant",1
"4775",1936,"Dordrecht",200,"Zuid-Holland",1
"4776",1936,"Enschede",239,"Overijssel",11
"4777",1936,"Enschede",471,"Overijssel",1
"4778",1936,"Fijnaart/H",250,"Noord-Brabant",1
"4779",1936,"Goor",286,"Overijssel",1
"4780",1936,"Gramsbergen",435,"Overijssel",1
"4781",1936,"Groningen",299,"Groningen",2
"4782",1936,"Haarlem",304,"Noord-Holland",3
"4783",1936,"Haarlemmermeer",54,"Noord-Holland",1
"4784",1936,"Haarlemmermeer",305,"Noord-Holland",1
"4785",1936,"Halsteren",1058,"Noord-Brabant",1
"4786",1936,"Hardenberg",702,"Overijssel",1
"4787",1936,"Hardinksveld",276,"Zuid-Holland",1
"4788",1936,"Hardinksveld",313,"Zuid-Holland",1
"4789",1936,"Heteren",351,"Gelderland",1
"4790",1936,"Hilvarenbeek",357,"Noord-Brabant",1
"4791",1936,"Hilversum",358,"Noord-Holland",1
"4792",1936,"Hoorn",377,"Noord-Holland",1
"4793",1936,"Kampen",406,"Overijssel",3
"4794",1936,"Leiden",450,"Zuid-Holland",1
"4795",1936,"Maastricht",485,"Limburg",3
"4796",1936,"Norg",802,"Drenthe",1
"4797",1936,"nvt",955,"Noord-Holland",1
"4798",1936,"Oldenzaal",577,"Overijssel",1
"4799",1936,"Oosterhesselen",1226,"Drenthe",1
"4800",1936,"Oss",603,"Noord-Brabant",1
"4801",1936,"Pannerden",620,"Gelderland",1
"4802",1936,"Putte",635,"Noord-Brabant",1
"4803",1936,"Rheden",807,"Gelderland",1
"4804",1936,"Rhenen",653,"Utrecht",1
"4805",1936,"Rotterdam",669,"Zuid-Holland",3
"4806",1936,"Schiedam",688,"Zuid-Holland",2
"4807",1936,"Sliedrecht",707,"Zuid-Holland",2
"4808",1936,"Steenbergen",733,"Noord-Brabant",1
"4809",1936,"Terneuzen",758,"Zeeland",1
"4810",1936,"Teteringen",762,"Noord-Brabant",1
"4811",1936,"Tilburg",770,"Noord-Brabant",2
"4812",1936,"Ulrum",787,"Groningen",2
"4813",1936,"Utrecht",790,"Utrecht",2
"4814",1936,"Veldhoven",806,"Noord-Brabant",2
"4815",1936,"Velsen",388,"Noord-Holland",1
"4816",1936,"Vlaardingen",815,"Zuid-Holland",1
"4817",1936,"Vlissingen",820,"Zeeland",1
"4818",1936,"Voorburg",825,"Zuid-Holland",1
"4819",1936,"Vught",837,"Noord-Brabant",1
"4820",1936,"Wieringermeer",877,"Noord-Holland",1
"4821",1936,"Winterswijk",893,"Overijssel",1
"4822",1936,"Wisch",703,"Gelderland",1
"4823",1936,"Wisch",895,"Gelderland",2
"4824",1936,"Wormerveer",907,"Noord-Holland",2
"4825",1936,"Zaandam",911,"Noord-Holland",1
"4826",1936,"Zeist",918,"Utrecht",1
"4827",1936,"Zundert",938,"Noord-Brabant",1
"4828",1936,"Zutphen",939,"Gelderland",2
"4829",1936,"Zwolle",946,"Overijssel",1
"4830",1936,NA,NA,NA,6
"4831",1937,"",1014,"Drenthe",1
"4832",1937,"",1051,"",1
"4833",1937,"Almelo",15,"Overijssel",1
"4834",1937,"Amersfoort",23,"Utrecht",1
"4835",1937,"Amsterdam",27,"Noord-Holland",36
"4836",1937,"Arnhem",42,"Gelderland",4
"4837",1937,"Bloemendaal",111,"Noord-Holland",1
"4838",1937,"Bloemendaal",821,"Noord-Holland",1
"4839",1937,"Borne",124,"Overijssel",1
"4840",1937,"Den Bosch",175,"Noord-Brabant",1
"4841",1937,"Den Haag",177,"Zuid-Holland",2
"4842",1937,"Dongen",195,"Noord-Brabant",1
"4843",1937,"Dordrecht",200,"Zuid-Holland",1
"4844",1937,"Eindhoven",228,"Noord-Brabant",7
"4845",1937,"Enschede",239,"Overijssel",1
"4846",1937,"Gouda",290,"Zuid-Holland",2
"4847",1937,"Grave",293,"Noord-Brabant",1
"4848",1937,"Groningen",299,"Groningen",4
"4849",1937,"Haarlem",304,"Noord-Holland",1
"4850",1937,"Hellendoorn",551,"Overijssel",1
"4851",1937,"Helmond",340,"Noord-Brabant",1
"4852",1937,"Hilvarenbeek",357,"Noord-Brabant",2
"4853",1937,"Kampen",406,"Overijssel",1
"4854",1937,"Leiden",450,"Zuid-Holland",1
"4855",1937,"Maassluis",484,"Zuid-Holland",1
"4856",1937,"Maastricht",485,"Limburg",1
"4857",1937,"Meppel",499,"Drenthe",1
"4858",1937,"Middelburg",500,"Zeeland",1
"4859",1937,"Muiden",516,"Noord-Holland",1
"4860",1937,"Nieuwer Amstel",536,"Noord-Holland",1
"4861",1937,"nvt",956,"Overijssel",1
"4862",1937,"Ooststellingwerf",37,"Friesland",1
"4863",1937,"Oostzaan",596,"Noord-Holland",1
"4864",1937,"Raalte",637,"Overijssel",1
"4865",1937,"Rhenen",646,"Utrecht",1
"4866",1937,"Rotterdam",669,"Zuid-Holland",10
"4867",1937,"Schiedam",688,"Zuid-Holland",2
"4868",1937,"Spijkenisse",727,"Zuid-Holland",1
"4869",1937,"Utrecht",790,"Utrecht",1
"4870",1937,"Velsen",388,"Noord-Holland",1
"4871",1937,"Vlaardingen",815,"Zuid-Holland",1
"4872",1937,"Vriezenveen",833,"Overijssel",1
"4873",1937,"Wierden",875,"Overijssel",3
"4874",1937,"Wildervank",728,"Groningen",1
"4875",1937,"Zaandam",911,"Noord-Holland",1
"4876",1937,"Zutphen",939,"Gelderland",1
"4877",1937,NA,NA,NA,11
"4878",1938,"Aarle-Rixtel",5,"Noord-Brabant",1
"4879",1938,"Almelo",15,"Overijssel",1
"4880",1938,"Amersfoort",23,"Utrecht",2
"4881",1938,"Amsterdam",27,"Noord-Holland",33
"4882",1938,"Apeldoorn",35,"Gelderland",2
"4883",1938,"Appeltern",38,"Gelderland",1
"4884",1938,"Arnhem",42,"Gelderland",1
"4885",1938,"Baarn",53,"Utrecht",1
"4886",1938,"Bedum",556,"Friesland",1
"4887",1938,"Beilen",885,"Drenthe",1
"4888",1938,"Bemmel",79,"Gelderland",1
"4889",1938,"Bussum",150,"Noord-Holland",1
"4890",1938,"Delft",173,"Zuid-Holland",1
"4891",1938,"Den Bosch",175,"Noord-Brabant",2
"4892",1938,"Den Haag",177,"Zuid-Holland",10
"4893",1938,"Den Haag",687,"Zuid-Holland",1
"4894",1938,"Deventer",181,"Overijssel",1
"4895",1938,"Diemen",183,"Noord-Holland",1
"4896",1938,"Dordrecht",200,"Zuid-Holland",1
"4897",1938,"Elst",232,"Gelderland",1
"4898",1938,"Enschede",239,"Overijssel",3
"4899",1938,"Finsterwolde",154,"Groningen",1
"4900",1938,"Finsterwolde",1004,"Groningen",1
"4901",1938,"Gorinchem",287,"Zuid-Holland",2
"4902",1938,"Gorssel",289,"Gelderland",1
"4903",1938,"Gouda",290,"Zuid-Holland",3
"4904",1938,"Groningen",299,"Groningen",1
"4905",1938,"Haarlem",304,"Noord-Holland",4
"4906",1938,"Haarlemmermeer",54,"Noord-Holland",1
"4907",1938,"Heerenveen",496,"Friesland",1
"4908",1938,"Hengelo",345,"Overijssel",1
"4909",1938,"Heteren",206,"Gelderland",1
"4910",1938,"Heukelum",352,"Zuid-Holland",1
"4911",1938,"Hillegom",356,"Zuid-Holland",1
"4912",1938,"Hilversum",358,"Noord-Holland",1
"4913",1938,"Hoogezand-",375,"Groningen",1
"4914",1938,"Hoogkerk",376,"Groningen",1
"4915",1938,"Huissen",381,"Gelderland",1
"4916",1938,"Katwijk",409,"Zuid-Holland",2
"4917",1938,"Kruiningen",437,"Zeeland",1
"4918",1938,"Langedijk",441,"Noord-Holland",1
"4919",1938,"Leiden",680,"Zuid-Holland",1
"4920",1938,"Losser",476,"Overijssel",1
"4921",1938,"Maarssen",480,"Utrecht",1
"4922",1938,"Maasland",483,"Zuid-Holland",1
"4923",1938,"Montfoort",514,"Utrecht",2
"4924",1938,"Muiden",516,"Noord-Holland",1
"4925",1938,"Nijkerk",549,"Gelderland",1
"4926",1938,"nvt",948,"Noord-Brabant",3
"4927",1938,"nvt",952,"Gelderland",2
"4928",1938,"nvt",953,"nederland",1
"4929",1938,"nvt",954,"Limburg",2
"4930",1938,"nvt",956,"Overijssel",1
"4931",1938,"nvt",958,"Zeeland",1
"4932",1938,"nvt",959,"Zuid-Holland",4
"4933",1938,"Oirschot",571,"Noord-Brabant",2
"4934",1938,"Olst",579,"Overijssel",1
"4935",1938,"Oostkapell",592,"Zeeland",1
"4936",1938,"Poortugaal",632,"Zuid-Holland",1
"4937",1938,"Ridderkerk",115,"Zuid-Holland",1
"4938",1938,"Rijssen",657,"Overijssel",1
"4939",1938,"Rijswijk",658,"Zuid-Holland",1
"4940",1938,"Rotterdam",669,"Zuid-Holland",10
"4941",1938,"Rucphen",671,"Noord-Brabant",1
"4942",1938,"Schaesberg",681,"Limburg",1
"4943",1938,"Schiedam",688,"Zuid-Holland",1
"4944",1938,"Sevenum",701,"Limburg",1
"4945",1938,"Sleen",697,"Drenthe",1
"4946",1938,"Staphorst",730,"Overijssel",2
"4947",1938,"Tegelen",751,"Limburg",1
"4948",1938,"Texel",763,"Noord-Holland",1
