Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Amsterdam V;KD32;AantalBlancoStemmen;;43
Amsterdam V;KD32;;T.M. Ketelaar;2939
Amsterdam V;KD32;;J. Deen;2806
Amsterdam VI;KD112;Kiesgerechtigden;;5148
Amsterdam VI;KD112;Opkomst;;3542
Amsterdam VI;KD112;AantalStembriefjes;;3542
Amsterdam VI;KD112;AantalGeldigeStemmen;;3492
Amsterdam VI;KD112;AantalBlancoStemmen;;50
Amsterdam VI;KD112;;jhr.mr. C.J.den Tex;1936
Amsterdam VI;KD112;;H.W.van Marle;1556
Amsterdam VIII;KD114;Kiesgerechtigden;;2987
Amsterdam VIII;KD114;Opkomst;;2276
Amsterdam VIII;KD114;AantalStembriefjes;;2276
Amsterdam VIII;KD114;AantalGeldigeStemmen;;2255
Amsterdam VIII;KD114;AantalBlancoStemmen;;21
Amsterdam VIII;KD114;;P. Nolting;1217
Amsterdam VIII;KD114;;dr. A. Kuyper;1038
Appingedam;KD3;Kiesgerechtigden;;6729
Appingedam;KD3;Opkomst;;5453
Appingedam;KD3;AantalStembriefjes;;5453
Appingedam;KD3;AantalGeldigeStemmen;;5414
Appingedam;KD3;AantalBlancoStemmen;;39
Appingedam;KD3;;J.H.A. Schaper;3108
Appingedam;KD3;;J.van der Molen Tz.;2306
Arnhem;KD17;Kiesgerechtigden;;5415
Arnhem;KD17;Opkomst;;4366
Arnhem;KD17;AantalStembriefjes;;4366
Arnhem;KD17;AantalGeldigeStemmen;;4321
Arnhem;KD17;AantalBlancoStemmen;;45
Arnhem;KD17;;mr. P. Rink;2496
Arnhem;KD17;;J.S.F.van Hoogstraten;1825
Bodegraven;KD97;Kiesgerechtigden;;7160
Bodegraven;KD97;Opkomst;;6332
Bodegraven;KD97;AantalStembriefjes;;6332
Bodegraven;KD97;AantalGeldigeStemmen;;6299
Bodegraven;KD97;AantalBlancoStemmen;;33
Bodegraven;KD97;;mr. J.W.H.M.van Idsinga;3675
Bodegraven;KD97;;A. Knijff;2624
Breukelen;KD92;Kiesgerechtigden;;6710
Breukelen;KD92;Opkomst;;5541
Breukelen;KD92;AantalStembriefjes;;5541
Breukelen;KD92;AantalGeldigeStemmen;;5468
Breukelen;KD92;AantalBlancoStemmen;;73
Breukelen;KD92;;J.H.de Waal Malefijt;3111
Breukelen;KD92;;F.J.A.M. Wierdels;2357
Brielle;KD50;Kiesgerechtigden;;5505
Brielle;KD50;Opkomst;;4878
Brielle;KD50;AantalStembriefjes;;4878
Brielle;KD50;AantalGeldigeStemmen;;4832
Brielle;KD50;AantalBlancoStemmen;;46
Brielle;KD50;;mr. G.J. Goekoop;2446
Brielle;KD50;;H.C. Vegtel;2386
Dordrecht;KD42;Kiesgerechtigden;;6161
Dordrecht;KD42;Opkomst;;5028
Dordrecht;KD42;AantalStembriefjes;;5028
Dordrecht;KD42;AantalGeldigeStemmen;;4980
Dordrecht;KD42;AantalBlancoStemmen;;48
Dordrecht;KD42;;S.M.H.van Gijn;2565
Dordrecht;KD42;;mr. J.M. Rens;2415
Enschede;KD16;Kiesgerechtigden;;10639
Enschede;KD16;Opkomst;;9887
Enschede;KD16;AantalStembriefjes;;9887
Enschede;KD16;AantalGeldigeStemmen;;9758
Enschede;KD16;AantalBlancoStemmen;;129
Enschede;KD16;;H.H.van Kol;5165
Enschede;KD16;;mr. P.J.M. Aalberse;4593
Franeker;KD11;Kiesgerechtigden;;6226
Franeker;KD11;Opkomst;;5359
Franeker;KD11;AantalStembriefjes;;5359
Franeker;KD11;AantalGeldigeStemmen;;5339
Franeker;KD11;AantalBlancoStemmen;;20
Franeker;KD11;;F. Lieftinck;3007
Franeker;KD11;;J.P. Vergouwen;2332
Gouda;KD40;Kiesgerechtigden;;6072
Gouda;KD40;Opkomst;;5085
Gouda;KD40;AantalStembriefjes;;5085
Gouda;KD40;AantalGeldigeStemmen;;5061
Gouda;KD40;AantalBlancoStemmen;;24
Gouda;KD40;;mr. Th. Heemskerk;2769
Gouda;KD40;;mr. C.J.E.graaf van Bylandt;2292
Groningen;KD1;Kiesgerechtigden;;6424
Groningen;KD1;Opkomst;;4944
Groningen;KD1;AantalStembriefjes;;4944
Groningen;KD1;AantalGeldigeStemmen;;4914
Groningen;KD1;AantalBlancoStemmen;;30
Groningen;KD1;;mr. H.L. Drucker;3176
Groningen;KD1;;mr. S.van Houten;1738
Haarlem;KD33;Kiesgerechtigden;;7133
Haarlem;KD33;Opkomst;;5003
Haarlem;KD33;AantalStembriefjes;;5003
Haarlem;KD33;AantalGeldigeStemmen;;4965
Haarlem;KD33;AantalBlancoStemmen;;38
Haarlem;KD33;;jhr.mr. F.W.van Styrum;3135
Haarlem;KD33;;W.A.J.van de Kamp;1830
Haarlemmermeer;KD76;Kiesgerechtigden;;8132
Haarlemmermeer;KD76;Opkomst;;7031
Haarlemmermeer;KD76;AantalStembriefjes;;7031
Haarlemmermeer;KD76;AantalGeldigeStemmen;;6982
Haarlemmermeer;KD76;AantalBlancoStemmen;;49
Haarlemmermeer;KD76;;F.H.van Wichen;3498
Haarlemmermeer;KD76;;G.B.'t Hooft;3484
Hilversum;KD77;Kiesgerechtigden;;7789
Hilversum;KD77;Opkomst;;5603
Hilversum;KD77;AantalStembriefjes;;5603
Hilversum;KD77;AantalGeldigeStemmen;;5496
Hilversum;KD77;AantalBlancoStemmen;;107
Hilversum;KD77;;mr. S.baron van Heemstra 2;3239
Hilversum;KD77;;mr. F.J.M.A. Reekers;2257
Hontenisse;KD101;Kiesgerechtigden;;5814
Hontenisse;KD101;Opkomst;;5038
Hontenisse;KD101;AantalStembriefjes;;5038
Hontenisse;KD101;AantalGeldigeStemmen;;4956
Hontenisse;KD101;AantalBlancoStemmen;;82
Hontenisse;KD101;;P.F. Fruijtier;2578
Hontenisse;KD101;;mr. J.G.van Deinse;2378
Hoogezand;KD107;Kiesgerechtigden;;5410
Hoogezand;KD107;Opkomst;;3882
Hoogezand;KD107;AantalStembriefjes;;3882
Hoogezand;KD107;AantalGeldigeStemmen;;3849
Hoogezand;KD107;AantalBlancoStemmen;;33
Hoogezand;KD107;;K.ter Laan;2333
Hoogezand;KD107;;J.W. Rudolph;1516
Katwijk;KD96;Kiesgerechtigden;;6568
Katwijk;KD96;Opkomst;;5648
Katwijk;KD96;AantalStembriefjes;;5648
Katwijk;KD96;AantalGeldigeStemmen;;5627
Katwijk;KD96;AantalBlancoStemmen;;21
Katwijk;KD96;;mr. O.J.E.baron van Wassenaer van Catwijck;3053
Katwijk;KD96;;mr. P.J.M. Aalberse;2574
Leeuwarden;KD7;Kiesgerechtigden;;6065
Leeuwarden;KD7;Opkomst;;4550
Leeuwarden;KD7;AantalStembriefjes;;4550
Leeuwarden;KD7;AantalGeldigeStemmen;;4519
Leeuwarden;KD7;AantalBlancoStemmen;;31
Leeuwarden;KD7;;G.W. Melchers;2371
Leeuwarden;KD7;;H. Pyttersen;2148
Lochem;KD86;Kiesgerechtigden;;7553
Lochem;KD86;Opkomst;;6232
Lochem;KD86;AantalStembriefjes;;6232
Lochem;KD86;AantalGeldigeStemmen;;6147
Lochem;KD86;AantalBlancoStemmen;;85
Lochem;KD86;;dr. C. Lely;3731
Lochem;KD86;;jhr.mr. H.W.van Asch van Wijck;2416
Loosduinen;KD98;Kiesgerechtigden;;6917
Loosduinen;KD98;Opkomst;;5215
Loosduinen;KD98;AantalStembriefjes;;5215
Loosduinen;KD98;AantalGeldigeStemmen;;5133
Loosduinen;KD98;AantalBlancoStemmen;;82
Loosduinen;KD98;;A. Brummelkamp jr.;2642
Loosduinen;KD98;;jhr. J.W.J.C.M.van Nispen tot Sevenaer;2491
Rotterdam I;KD46;Kiesgerechtigden;;3844
Rotterdam I;KD46;Opkomst;;2990
Rotterdam I;KD46;AantalStembriefjes;;2990
Rotterdam I;KD46;AantalGeldigeStemmen;;2963
Rotterdam I;KD46;AantalBlancoStemmen;;27
Rotterdam I;KD46;;mr. D. Fock;1569
Rotterdam I;KD46;;dr. J.T.de Visser;1394
Rotterdam II;KD47;Kiesgerechtigden;;5148
Rotterdam II;KD47;Opkomst;;4282
Rotterdam II;KD47;AantalStembriefjes;;4282
Rotterdam II;KD47;AantalGeldigeStemmen;;4259
Rotterdam II;KD47;AantalBlancoStemmen;;23
Rotterdam II;KD47;;D.de Klerk;2298
Rotterdam II;KD47;;mr. A.de Jong;1961
Rotterdam IV;KD117;Kiesgerechtigden;;4159
Rotterdam IV;KD117;Opkomst;;3351
Rotterdam IV;KD117;AantalStembriefjes;;3351
Rotterdam IV;KD117;AantalGeldigeStemmen;;3327
Rotterdam IV;KD117;AantalBlancoStemmen;;24
Rotterdam IV;KD117;;dr. R.P. Mees R.Az.;1810
Rotterdam IV;KD117;;mr. D.P.D. Fabius;1517
Rotterdam V;KD118;Kiesgerechtigden;;3983
Rotterdam V;KD118;Opkomst;;2778
Rotterdam V;KD118;AantalStembriefjes;;2778
Rotterdam V;KD118;AantalGeldigeStemmen;;2742
Rotterdam V;KD118;AantalBlancoStemmen;;36
Rotterdam V;KD118;;mr. E.E.van Raalte;1683
Rotterdam V;KD118;;F.J.van Rijswijk;1059
Schiedam;KD48;Kiesgerechtigden;;5775
Schiedam;KD48;Opkomst;;4396
Schiedam;KD48;AantalStembriefjes;;4396
Schiedam;KD48;AantalGeldigeStemmen;;4358
Schiedam;KD48;AantalBlancoStemmen;;38
Schiedam;KD48;;mr. O.J.H.graaf van Limburg Stirum;2215
Schiedam;KD48;;A.W.F. Idenburg;2142
Schoterland;KD81;Kiesgerechtigden;;5184
Schoterland;KD81;Opkomst;;3650
Schoterland;KD81;AantalStembriefjes;;3650
Schoterland;KD81;AantalGeldigeStemmen;;3617
Schoterland;KD81;AantalBlancoStemmen;;33
Schoterland;KD81;;G.L.van der Zwaag;2168
Schoterland;KD81;;mr. J. Schokking;1449
's-Gravenhage I;KD43;Kiesgerechtigden;;6345
's-Gravenhage I;KD43;Opkomst;;4376
's-Gravenhage I;KD43;AantalStembriefjes;;4376
's-Gravenhage I;KD43;AantalGeldigeStemmen;;4336
's-Gravenhage I;KD43;AantalBlancoStemmen;;40
's-Gravenhage I;KD43;;J. Krap;2172
's-Gravenhage I;KD43;;mr. W. Dolk;2164
Utrecht I;KD110;Kiesgerechtigden;;6426
Utrecht I;KD110;Opkomst;;4839
Utrecht I;KD110;AantalStembriefjes;;4839
Utrecht I;KD110;AantalGeldigeStemmen;;4798
Utrecht I;KD110;AantalBlancoStemmen;;41
Utrecht I;KD110;;jhr.mr. A.P.C.van Karnebeek;2710
Utrecht I;KD110;;A.W.F. Idenburg;2088
Utrecht II;KD111;Kiesgerechtigden;;4527
Utrecht II;KD111;Opkomst;;3549
Utrecht II;KD111;AantalStembriefjes;;3549
Utrecht II;KD111;AantalGeldigeStemmen;;3518
Utrecht II;KD111;AantalBlancoStemmen;;31
Utrecht II;KD111;;jhr.mr. J. Roëll;1932
Utrecht II;KD111;;mr. D.A.P.N. Koolen;1586
Veendam;KD78;Kiesgerechtigden;;5966
Veendam;KD78;Opkomst;;4005
Veendam;KD78;AantalStembriefjes;;4005
Veendam;KD78;AantalGeldigeStemmen;;3962
Veendam;KD78;AantalBlancoStemmen;;43
Veendam;KD78;;J.H.A. Schaper;2110
Veendam;KD78;;dr. D. Bos;1852
Weststellingwerf;KD109;Kiesgerechtigden;;5228
Weststellingwerf;KD109;Opkomst;;3567
Weststellingwerf;KD109;AantalStembriefjes;;3567
Weststellingwerf;KD109;AantalGeldigeStemmen;;3529
Weststellingwerf;KD109;AantalBlancoStemmen;;38
Weststellingwerf;KD109;;G.L.van der Zwaag;1984
Weststellingwerf;KD109;;A.S. Talma;1545
Winschoten;KD4;Kiesgerechtigden;;6004
Winschoten;KD4;Opkomst;;4637
Winschoten;KD4;AantalStembriefjes;;4637
Winschoten;KD4;AantalGeldigeStemmen;;4599
Winschoten;KD4;AantalBlancoStemmen;;38
Winschoten;KD4;;dr. D. Bos;2495
Winschoten;KD4;;H.H.van Kol;2104
Zaandam;KD37;Kiesgerechtigden;;7289
Zaandam;KD37;Opkomst;;4906
Zaandam;KD37;AantalStembriefjes;;4906
Zaandam;KD37;AantalGeldigeStemmen;;4865
Zaandam;KD37;AantalBlancoStemmen;;41
Zaandam;KD37;;K.de Boer;3025
Zaandam;KD37;;mr. M. Mendels;1840
Zuidhorn;KD69;Kiesgerechtigden;;6421
Zuidhorn;KD69;Opkomst;;5277
Zuidhorn;KD69;AantalStembriefjes;;5277
Zuidhorn;KD69;AantalGeldigeStemmen;;5214
Zuidhorn;KD69;AantalBlancoStemmen;;63
Zuidhorn;KD69;;G. Zijlma;2811
Zuidhorn;KD69;;J.C. Wirtz;2403
Zutphen;KD19;Kiesgerechtigden;;6368
Zutphen;KD19;Opkomst;;5404
Zutphen;KD19;AantalStembriefjes;;5404
Zutphen;KD19;AantalGeldigeStemmen;;5355
Zutphen;KD19;AantalBlancoStemmen;;49
Zutphen;KD19;;mr. H. Goeman Borgesius;2874
Zutphen;KD19;;R.P.J. Tutein Nolthenius;2481
